cell,long,lat,biomass,sr,evesimpson,jac,depth,chl,sst.sea,sst,pielou.sed,effort,feeding.mode_benthivorous,tl
13523,0.75,56.25,897022.1867,20.58,0.140114696,0.705007214,97,0.719236644,0.282436588,10.67451773,0.066044224,6021.192748,0.466413632,3.75178603
13524,1.25,56.25,574281.385,17.76,0.157110532,0.730572912,129,0.647518677,0.296386281,10.71476016,0.048205401,11044.12715,0.410514746,3.777364457
13525,1.75,56.25,1096257.143,21.78,0.122126147,0.699028794,117,0.652359549,0.296386281,10.71476016,0.118968565,28912.46867,0.41240359,3.7784169
13526,2.25,56.25,303277.115,16.9,0.198340103,0.726848894,80,0.648795287,0.312490577,10.71345267,0.054256097,22444.57569,0.421186589,3.757355708
13527,2.75,56.25,329586.244,12.3,0.232426376,0.769373952,72,0.64500335,0.312490577,10.71345267,0.052325734,105809.3395,0.427986757,3.794976896
13528,3.25,56.25,273603.5799,13.81,0.160027888,0.742141976,49,0.648373576,0.328007979,10.74330191,0.036803446,114473.2074,0.465668051,3.780615142
13529,3.75,56.25,136363.0259,14.37,0.246264863,0.742181959,71,0.632525243,0.328007979,10.74330191,0.035502182,192822.3313,0.417897902,3.754663769
13530,4.25,56.25,137062.8138,17.82,0.158156397,0.730438319,75,0.642589928,0.341875509,10.81768571,0.029291473,453294.3713,0.39970427,3.745611899
13531,4.75,56.25,172524.8163,12.69,0.171771314,0.751972932,45,0.623729191,0.341875509,10.81768571,0.066305537,628966.3163,0.456488641,3.783367378
13532,5.25,56.25,134383.3536,16.13,0.113174542,0.757605882,47,0.672760442,0.358603345,10.8987563,0.059599171,513718.1452,0.402607075,3.760011485
13533,5.75,56.25,152478.6262,28.32,0.124797314,0.735591059,49,0.85116207,0.358603345,10.8987563,0.159301541,508584.5415,0.580769592,3.646328901
13534,6.25,56.25,102230.8165,22.04,0.126300499,0.752130235,40,1.050316247,0.381218763,10.95173458,0.166911083,177924.5218,0.477513431,3.721748178
13535,6.75,56.25,93832.56351,24.84,0.096660607,0.727794,34,1.240088446,0.381218763,10.95173458,0.126770125,169957.9809,0.597428353,3.676009722
13536,7.25,56.25,79403.69362,26.3,0.090536732,0.742132866,30,1.557057726,0.410208514,10.92346173,0.080819959,167655.2315,0.573487984,3.679595411
13703,-9.25,55.75,554836.1647,30.69,0.090851112,0.702012002,124,1.067637586,0.165199795,11.83989651,0.22624336,528553.9016,0.229637604,3.956068663
13704,-8.75,55.75,626889.5402,29.28,0.077711009,0.679684193,99,1.147942719,0.175528784,11.67603229,0.122429874,696953.1829,0.277400862,3.929530477
13705,-8.25,55.75,724084.9397,31.4,0.102789224,0.641120191,97,1.078026598,0.175528784,11.67603229,0.219635231,517915.806,0.367114102,3.83915777
13706,-7.75,55.75,545934.6086,32.82,0.121866482,0.64232266,80,1.011321359,0.184399618,11.35243086,0.221500517,292129.3046,0.376280601,3.8448785
13707,-7.25,55.75,324143.8804,35.92,0.137709972,0.677323913,50,0.960810997,0.184399618,11.35243086,0.21787398,314998.0663,0.383527895,3.883068387
13708,-6.75,55.75,165096.7157,36.69,0.119775004,0.680097522,35,0.927117433,0.197067188,11.14350691,0.231724859,104270.8837,0.426942034,3.795112129
13711,-5.25,55.75,64224.98105,16.87,0.348613675,0.75610398,76,2.97420862,0.208084772,11.21973992,0.310987022,416565.0601,0.449518778,3.803958378
13719,-1.25,55.75,153860.8296,28.52,0.117524442,0.697502611,61,1.204885927,0.275714724,10.50993694,0.182589379,236384.2563,0.468730072,3.688394918
13720,-0.75,55.75,378559.2154,27.58,0.113034061,0.6983079,66,0.93743884,0.285884511,10.67326532,0.109409159,235018.3542,0.488078167,3.73155753
13722,0.25,55.75,450792.9396,15.15,0.214830912,0.741828495,75,0.704035065,0.294726023,10.77779277,0.104401644,37034.98535,0.468205348,3.77209139
13723,0.75,55.75,450425.6981,20.74,0.17038027,0.706867043,74,0.664300573,0.294726023,10.77779277,0.057992652,40060.07306,0.440600816,3.743068138
13724,1.25,55.75,422796.8184,17.29,0.198861414,0.722719837,93,0.665895436,0.308036481,10.85681816,0.042930904,5519.949849,0.441082403,3.748626967
13725,1.75,55.75,400774.3453,16.87,0.152041106,0.725006444,75,0.653212723,0.308036481,10.85681816,0.048568676,26367.98391,0.459616849,3.766605177
13726,2.25,55.75,492333.2117,18.94,0.151611544,0.714636849,80,0.647584487,0.32373421,10.9168987,0.078326844,74506.57573,0.424856119,3.76356779
13727,2.75,55.75,256942.6456,24.41,0.124520141,0.702875264,73,0.665036803,0.32373421,10.9168987,0.065689455,38530.33897,0.461420082,3.728528302
13728,3.25,55.75,107115.2121,20.26,0.1222359,0.736771,52,0.712757023,0.338438073,11.00269038,0.082913682,112980.4425,0.498037698,3.78543497
13729,3.75,55.75,71606.73723,14.01,0.182835688,0.765099575,44,0.745376937,0.338438073,11.00269038,0.072254724,395339.801,0.433632263,3.81342264
13730,4.25,55.75,74602.90374,13.02,0.175728643,0.770398269,38,0.791692156,0.351359855,11.10904629,0.030891566,1730905.362,0.461406433,3.794820832
13731,4.75,55.75,77884.91301,18.83,0.139753526,0.764745241,38,0.797174626,0.351359855,11.10904629,0.066407342,5410954.371,0.40638102,3.778969566
13732,5.25,55.75,192526.6424,21.91,0.107346104,0.751221841,52,0.712906962,0.368012249,11.18743895,0.103769894,1491182.668,0.546838857,3.727106143
13733,5.75,55.75,140641.6714,18.51,0.143329895,0.759655274,48,0.816095476,0.368012249,11.18743895,0.145714105,691419.0942,0.530348012,3.700282953
13734,6.25,55.75,68901.04828,22.63,0.125306373,0.756141617,42,1.14378413,0.392087675,11.19610449,0.219131939,1174336.175,0.625008943,3.645844756
13735,6.75,55.75,93308.53549,22.19,0.098127209,0.750850921,35,1.492216949,0.392087675,11.19610449,0.061952829,954514.3192,0.593311385,3.643272619
13736,7.25,55.75,73672.45005,26.49,0.068669693,0.769514472,30,1.88676827,0.424353451,11.10261388,0.04499478,759364.9305,0.596534908,3.608816895
13901,-10.25,55.25,1083952.405,31.43,0.052432584,0.743082013,1350,0.940362138,0.154871927,11.95006728,0.260482812,74521.66447,0.207998157,3.932376016
13902,-9.75,55.25,1187244.088,34.28,0.069652559,0.677913106,122,1.059863602,0.165199795,11.83989651,0.22519308,179995.3863,0.264561232,3.896608465
13903,-9.25,55.25,324071.235,31.42,0.124965761,0.667725834,104,1.034617186,0.165199795,11.83989651,0.192656405,616446.8363,0.341045173,3.871714097
13904,-8.75,55.25,338753.1538,28.53,0.160005363,0.65734096,81,0.975882779,0.175528784,11.67603229,0.164425314,225674.934,0.421312148,3.827229768
13905,-8.25,55.25,265165.7809,34.01,0.111038579,0.666735092,16,1.114603253,0.175528784,11.67603229,0.276192206,182746.0765,0.422223526,3.834142708
13908,-6.75,55.25,271812.1081,32.06,0.170241721,0.693362867,28,1.727155075,0.197067188,11.14350691,0.230389327,132740.9497,0.349525813,3.793302926
13909,-6.25,55.25,168133.4354,30.04,0.070841323,0.693352441,29,0.979249322,0.197067188,11.14350691,0.246880483,81612.43349,0.355142761,3.833458962
13911,-5.25,55.25,269092.5606,25.01,0.06401432,0.689803746,34,1.97033256,0.208084772,11.21973992,0.259637436,2153520.012,0.462449045,3.7234899
13919,-1.25,55.25,235149.4441,27.59,0.06737207,0.712928488,70,1.555299914,0.275714724,10.50993694,0.222900638,1882416.462,0.525309615,3.712145529
13921,-0.25,55.25,490705.0531,20.27,0.190493465,0.714305563,66,0.880609175,0.285884511,10.67326532,0.089800681,69847.82672,0.483036258,3.714036333
13922,0.25,55.25,756370.3641,26.63,0.130603471,0.705138931,71,0.749258749,0.294726023,10.77779277,0.084602235,43006.96797,0.462246292,3.744552051
13923,0.75,55.25,396455.1082,18.37,0.189437231,0.710778973,64,0.723450212,0.294726023,10.77779277,0.074615406,154516.9719,0.44546476,3.734519295
13924,1.25,55.25,251832.1234,21.83,0.147588392,0.72055811,47,0.760804157,0.308036481,10.85681816,0.098540121,555836.0139,0.467105727,3.738578526
13925,1.75,55.25,134914.8611,17.54,0.141227366,0.736667086,32,0.868050635,0.308036481,10.85681816,0.1405086,334230.0845,0.484291185,3.720037713
13926,2.25,55.25,74714.14356,17,0.109035224,0.763940178,33,0.862304645,0.32373421,10.9168987,0.099884309,190759.3293,0.549176979,3.773801583
13927,2.75,55.25,106008.6423,20.53,0.074777898,0.745767789,31,0.9071818,0.32373421,10.9168987,0.100903078,65609.06682,0.48349914,3.765432122
13928,3.25,55.25,42092.50668,16.61,0.124491271,0.790155816,29,0.93339592,0.338438073,11.00269038,0.055634857,137265.5337,0.431212771,3.804872333
13929,3.75,55.25,148380.4401,18.49,0.096583123,0.755616892,32,0.87064658,0.338438073,11.00269038,0.067760341,280168.4333,0.498862096,3.731226949
13930,4.25,55.25,176908.7659,17.67,0.101990029,0.757244672,37,0.772346959,0.351359855,11.10904629,0.065773782,592009.7745,0.498701976,3.724286434
13931,4.75,55.25,126888.604,17.05,0.123333047,0.750070178,45,0.756055701,0.351359855,11.10904629,0.070813339,1244176.333,0.583112921,3.659561649
13932,5.25,55.25,114597.3201,18.12,0.111501627,0.752824409,40,0.743274147,0.368012249,11.18743895,0.106710736,561841.5563,0.566738709,3.673240616
13933,5.75,55.25,146552.0764,16.8,0.135874221,0.775920408,45,0.808465319,0.368012249,11.18743895,0.11122801,620468.5432,0.518599992,3.715123121
13934,6.25,55.25,100222.266,26.17,0.127732279,0.735607015,42,1.221219051,0.392087675,11.19610449,0.15001194,1144763.49,0.607222865,3.681243998
13935,6.75,55.25,136069.5453,23.95,0.081634657,0.748875578,32,1.620175121,0.392087675,11.19610449,0.087796311,1018350.881,0.633040047,3.607569861
13936,7.25,55.25,51717.12721,21.04,0.081821152,0.805510902,20,1.915006216,0.424353451,11.10261388,0.090408703,761923.7222,0.539310724,3.618910819
13937,7.75,55.25,26376.17133,11,0.201037164,0.867862853,21,2.40123971,0.424353451,11.10261388,0.03120654,410100.2151,0.656307978,3.508974383
14100,-10.75,54.75,386222.3347,22.68,0.070808021,0.744067431,1401,0.917384168,0.163200555,12.15847686,0.21106859,285924.19,0.155066862,3.866842083
14101,-10.25,54.75,566961.8736,29.03,0.068788084,0.693964796,115,0.994352121,0.163200555,12.15847686,0.221426026,1312036.157,0.219334869,3.908548463
14102,-9.75,54.75,570063.0072,29.64,0.142894324,0.637617098,88,0.9823382,0.173845913,12.02208136,0.23778274,336845.6218,0.407968227,3.812113955
14103,-9.25,54.75,400560.0637,29.27,0.095104733,0.684300898,86,0.937446767,0.173845913,12.02208136,0.283494663,362158.405,0.32609631,3.857202096
14104,-8.75,54.75,418874.3269,33.61,0.101475199,0.633013375,154,1.304333593,0.179931282,11.74617958,0.240824434,219199.6127,0.447600985,3.804431745
14111,-5.25,54.75,81285.23933,31.76,0.112140947,0.674766627,187,1.270781405,0.217725457,11.53394431,0.257075457,379568.6584,0.400235082,3.76605159
14113,-4.25,54.75,236082.0393,35,0.055981729,0.67312511,22,2.162915031,0.230482844,11.71436212,0.268751804,31746.18623,0.517850457,3.696284126
14114,-3.75,54.75,187723.2242,25.4,0.108815261,0.67999839,9,2.836274963,0.239434581,11.72399737,0.206649586,37118.66087,0.590920817,3.682594683
14121,-0.25,54.75,708771.879,28.66,0.084898831,0.712238625,60,1.122066993,0.291449623,10.72303693,0.095177898,382210.7359,0.43811547,3.757939435
14122,0.25,54.75,958963.6866,19.64,0.122015884,0.726582397,63,0.894822421,0.304128951,10.89707579,0.069405363,249099.8488,0.431330274,3.747467597
14123,0.75,54.75,813889.7627,18.23,0.152637616,0.735019857,70,0.849066489,0.304128951,10.89707579,0.06209126,48065.34347,0.460367557,3.716272406
14124,1.25,54.75,229220.9988,18.43,0.096240781,0.744114385,35,1.079899054,0.315852087,11.02088293,0.098114663,699396.5707,0.495839942,3.740864521
14125,1.75,54.75,137634.9085,13.79,0.154024203,0.806635273,23,1.28008663,0.315852087,11.02088293,0.130862611,227655.5079,0.613399383,3.707928773
14126,2.25,54.75,74967.34463,10.59,0.16727268,0.836957958,20,1.164480097,0.33186748,11.16888244,0.080116085,65885.07149,0.516876908,3.75078305
14127,2.75,54.75,50627.86339,17.11,0.108815676,0.796001195,20,1.122382745,0.33186748,11.16888244,0.074865214,40010.16979,0.521231332,3.73457784
14128,3.25,54.75,148067.2019,17.28,0.129374194,0.772716343,30,0.884007232,0.346917068,11.31000819,0.072397154,49790.1708,0.537051745,3.701625798
14129,3.75,54.75,324254.3044,17.45,0.092200567,0.759005194,42,0.743204262,0.346917068,11.31000819,0.097619278,92776.04631,0.567102336,3.695810083
14130,4.25,54.75,188671.6831,16.83,0.12710557,0.763595169,48,0.813825412,0.360360036,11.43347755,0.239025939,216776.8737,0.568459739,3.663525824
14131,4.75,54.75,227520.3291,21.35,0.107532041,0.743023905,36,0.956891944,0.360360036,11.43347755,0.150591768,230346.6226,0.610302097,3.660906029
14132,5.25,54.75,133621.0154,17.45,0.140628874,0.765675102,43,1.036486038,0.378054976,11.48130832,0.13752447,818627.6797,0.595459406,3.669131224
14133,5.75,54.75,123643.9571,21.15,0.122804765,0.747555716,40,1.247100042,0.378054976,11.48130832,0.112561766,1090841.81,0.645721675,3.686944747
14134,6.25,54.75,153870.5747,24.68,0.089058053,0.746391542,39,1.520878085,0.404022597,11.4227772,0.097574135,1013320.536,0.656238042,3.620241446
14135,6.75,54.75,144327.554,24,0.080683021,0.764097864,36,1.724571473,0.404022597,11.4227772,0.11655327,481094.7592,0.598343967,3.659646425
14136,7.25,54.75,75949.43286,21.33,0.082210282,0.800031518,25,2.061625855,0.437504943,11.29095728,0.045459492,526996.6115,0.532068009,3.60619527
14137,7.75,54.75,15803.53249,15.96,0.146372835,0.84095572,19,2.699824368,0.437504943,11.29095728,0.036113533,654832.0971,0.46017653,3.643426022
14138,8.25,54.75,29359.41104,16.06,0.169405277,0.870869633,2,3.440194486,0.471121165,11.13175587,0.057738483,541996.6533,0.449502029,3.604572966
14299,-11.25,54.25,325103.7452,24.43,0.074799096,0.755661388,276,0.930402871,0.153795026,12.21855208,0.244280367,1620498.331,0.31997205,3.873628143
14300,-10.75,54.25,541214.5367,28.66,0.107869764,0.642796808,186,0.965810942,0.163200555,12.15847686,0.211235084,3128653.492,0.294679168,3.874834747
14301,-10.25,54.25,625818.7521,29.09,0.091913424,0.625413641,47,1.252495608,0.163200555,12.15847686,0.255384003,279439.8014,0.421628296,3.82905801
14311,-5.25,54.25,150127.1852,32.72,0.085470068,0.643502815,98,1.178047187,0.217725457,11.53394431,0.246043406,2835774.326,0.451508422,3.761015569
14312,-4.75,54.25,187789.8552,29.55,0.108471487,0.666618152,9,1.157258649,0.230482844,11.71436212,0.310588293,733657.1957,0.374266025,3.811392767
14313,-4.25,54.25,550972.1183,32.24,0.073132462,0.683884774,25,1.381462786,0.230482844,11.71436212,0.218484485,174426.1913,0.513203106,3.72446424
14314,-3.75,54.25,288779.8412,30.13,0.07072706,0.672349708,29,1.853113202,0.239434581,11.72399737,0.226366293,890881.0284,0.585299,3.707866631
14321,-0.25,54.25,378182.6708,18.5,0.128702973,0.751948826,31,1.892733958,0.291449623,10.72303693,0.238779707,333926.578,0.423717152,3.750000005
14322,0.25,54.25,2401202.837,25.15,0.058837088,0.726402782,44,1.396753481,0.304128951,10.89707579,0.174133391,1937241.838,0.418068298,3.720663864
14323,0.75,54.25,581845.6081,21.17,0.091997306,0.741233421,41,1.152012472,0.304128951,10.89707579,0.021543306,438614.5683,0.469794622,3.703940527
14324,1.25,54.25,306095.5995,18.91,0.130141438,0.764313201,42,1.070976555,0.315852087,11.02088293,0.040573785,218405.6083,0.432973126,3.757173764
14325,1.75,54.25,644763.9733,22.34,0.096496167,0.746362451,33,1.145235236,0.315852087,11.02088293,0.101303697,355811.1821,0.536992241,3.734069672
14326,2.25,54.25,216036.0703,24.04,0.104437089,0.744388419,31,1.152499499,0.33186748,11.16888244,0.12964338,183887.1587,0.580806888,3.6776481
14327,2.75,54.25,307090.9932,28.48,0.087888478,0.730048392,45,0.961334347,0.33186748,11.16888244,0.113303929,242864.079,0.541972503,3.688974619
14328,3.25,54.25,173748.6506,21.25,0.124157166,0.732787922,35,0.901073306,0.346917068,11.31000819,0.112939197,218691.4305,0.524717027,3.700561393
14329,3.75,54.25,275711.3461,22.41,0.110299853,0.73924642,41,0.884145576,0.346917068,11.31000819,0.099540155,230592.6382,0.60652729,3.663509888
14330,4.25,54.25,175020.4001,25.17,0.093279288,0.741305333,46,0.983329127,0.360360036,11.43347755,0.156795163,498951.327,0.610466881,3.642213318
14331,4.75,54.25,70708.49516,17.33,0.139862798,0.797369359,38,1.233242254,0.360360036,11.43347755,0.260268032,716170.644,0.623203855,3.627624249
14332,5.25,54.25,65448.08709,20.5,0.1241449,0.770098812,40,1.454509516,0.378054976,11.48130832,0.148825317,NA,0.656685471,3.604956994
14333,5.75,54.25,92954.42276,20.81,0.113367829,0.767169925,34,1.647121819,0.378054976,11.48130832,0.101370947,NA,0.651910551,3.595962676
14334,6.25,54.25,132979.8476,21.12,0.090657161,0.77176571,34,1.85300844,0.404022597,11.4227772,0.079837492,674008.6933,0.654016804,3.596584954
14335,6.75,54.25,200127.583,17.77,0.094206745,0.778667427,36,1.886990904,0.404022597,11.4227772,0.07259522,676130.8262,0.628850039,3.612344978
14336,7.25,54.25,314624.2143,20.8,0.062845839,0.810991979,35,2.008669102,0.437504943,11.29095728,0.092433427,2126727.524,0.565943008,3.629357457
14337,7.75,54.25,37667.65475,20.89,0.110534673,0.824070293,32,2.465857098,0.437504943,11.29095728,0.130212607,1425115.607,0.631602966,3.537017911
14338,8.25,54.25,27847.89431,25.58,0.159863126,0.862203843,16,3.349135427,0.471121165,11.13175587,0.152979111,1565886.166,0.558988587,3.612489346
14498,-11.75,53.75,381524.7629,33.57,0.047950016,0.705356205,292,0.905107993,0.158739786,12.47196831,0.216345379,604973.0265,0.331173175,3.811489104
14499,-11.25,53.75,469800.2564,32.64,0.059994544,0.647230418,199,0.888256713,0.158739786,12.47196831,0.176337131,4072579.774,0.348952881,3.806876495
14500,-10.75,53.75,943811.8366,25.57,0.133098455,0.629626836,119,0.894056432,0.169106733,12.40083654,0.169533556,2463598.205,0.368003244,3.856205045
14501,-10.25,53.75,491956.7341,26.04,0.09790227,0.678714285,75,1.132497352,0.169106733,12.40083654,0.258888667,28751.15179,0.519882594,3.891398128
14510,-5.75,53.75,354485.4582,33.87,0.094596207,0.653421672,70,1.181765909,0.220713885,11.87314041,0.244997092,5526013.559,0.518524637,3.711550606
14511,-5.25,53.75,389376.1631,28.68,0.137298511,0.657892748,69,1.085053076,0.220713885,11.87314041,0.271889271,2771305.7,0.379214625,3.788909091
14512,-4.75,53.75,370998.3755,35.28,0.113053696,0.663758009,45,1.153850758,0.228585329,11.85657652,0.27194839,442213.0432,0.446301644,3.773925219
14513,-4.25,53.75,264048.8163,32.92,0.135089459,0.692471213,41,1.258775959,0.228585329,11.85657652,0.294578821,613612.8387,0.459252663,3.707046495
14514,-3.75,53.75,246605.1252,31.73,0.085490877,0.678038375,32,1.678807668,0.239434581,11.72399737,0.213505702,654263.1025,0.541572763,3.694016835
14522,0.25,53.75,1597409.716,25.58,0.046013223,0.7289412,20,2.628314812,0.309019002,10.97773479,0.277123306,299462.6139,0.477509737,3.653367912
14523,0.75,53.75,745931.8941,33.9,0.055329921,0.721961794,32,1.896916611,0.309019002,10.97773479,0.255277113,43814.1494,0.542446048,3.659707263
14524,1.25,53.75,205368.6139,24.77,0.084723188,0.758744405,31,1.858097769,0.32027458,11.37092942,0.155682666,27407.04648,0.591801077,3.662355954
14525,1.75,53.75,1476959.659,25.73,0.069819116,0.735640919,29,1.734672107,0.32027458,11.37092942,0.137825652,64512.40111,0.517374343,3.677867717
14526,2.25,53.75,264220.5732,21.54,0.091908108,0.780641351,31,1.562809772,0.333756163,11.53845408,0.136536576,146212.7362,0.547341698,3.715625224
14527,2.75,53.75,509410.9502,25.63,0.066961327,0.741657947,32,1.461949751,0.333756163,11.53845408,0.153263809,314330.1742,0.545078517,3.680142012
14528,3.25,53.75,151104.6371,24.11,0.086419044,0.753946197,36,1.436698529,0.349157799,11.68139697,0.12456153,NA,0.583926171,3.688959767
14529,3.75,53.75,137410.024,24.98,0.094162323,0.760358168,37,1.498629435,0.349157799,11.68139697,0.092927159,514472.6112,0.595418151,3.642639981
14530,4.25,53.75,63281.59404,16.74,0.117958839,0.804673006,41,1.627588142,0.364532691,11.77581308,0.253494948,799554.1927,0.661622891,3.621557742
14531,4.75,53.75,87341.29232,23.12,0.12868677,0.775106938,27,1.893359685,0.364532691,11.77581308,0.267735869,1516538.998,0.632047422,3.642626161
14532,5.25,53.75,71288.64236,21.15,0.117172534,0.779804636,31,2.346678924,0.380813144,11.77975356,0.146905719,3001187.521,0.652299055,3.639045788
14533,5.75,53.75,59748.13088,21.99,0.077719094,0.80251824,26,2.603402203,0.380813144,11.77975356,0.061771673,NA,0.656337577,3.569521169
14534,6.25,53.75,18425.63012,22.54,0.133085308,0.820028009,21,2.779244851,0.409316732,11.52576265,0.061623666,2332500.856,0.543078227,3.595824889
14535,6.75,53.75,11524.71045,20.5,0.20182333,0.89991708,16,3.223663914,0.409316732,11.52576265,0.06125755,1308045.382,0.474526336,3.644520672
14536,7.25,53.75,25988.32388,20.16,0.103594657,0.85563274,3,3.326208624,0.442837132,11.37766991,0.082646998,990235.7952,0.537147897,3.57117428
14697,-12.25,53.25,570028.4922,28.42,0.055457357,0.721093145,300,0.789308133,0.150989137,12.50126361,0.242192299,181462.8256,0.276404862,3.825598242
14698,-11.75,53.25,459343.5573,28.7,0.075046868,0.63271077,185,0.811300585,0.158739786,12.47196831,0.155230623,350158.534,0.34684659,3.803866807
14699,-11.25,53.25,1236318,28.39,0.095150553,0.607126568,148,0.825639692,0.158739786,12.47196831,0.167536103,279781.7078,0.396074694,3.847701743
14700,-10.75,53.25,1100427.981,30.6,0.091528647,0.607881686,116,0.859759699,0.169106733,12.40083654,0.196231514,310758.0872,0.393967669,3.806152761
14701,-10.25,53.25,220099.3807,28.73,0.168447779,0.637374026,94,1.048289888,0.169106733,12.40083654,0.241680697,432386.323,0.336872466,3.871051261
14702,-9.75,53.25,351661.0323,33.8,0.121475813,0.64788786,7,1.490310535,0.176689687,12.31683213,0.282309764,373704.5194,0.431257304,3.802505136
14710,-5.75,53.25,459243.3986,31.9,0.103625836,0.678050106,39,1.712800435,0.220713885,11.87314041,0.182156564,488750.5903,0.428129193,3.758598683
14711,-5.25,53.25,282267.5392,25.29,0.128567013,0.699902738,110,1.033671906,0.220713885,11.87314041,0.235471733,390059.1667,0.218698629,3.833293267
14723,0.75,53.25,190847.8537,26.88,0.100976414,0.781022945,14,3.46587135,0.309019002,10.97773479,0.247648393,31228.07716,0.532574597,3.639440859
14724,1.25,53.25,92538.48572,21.01,0.165727269,0.796022966,22,2.430386129,0.32027458,11.37092942,0.23863875,83737.12389,0.577066626,3.608252917
14725,1.75,53.25,73890.17357,27.88,0.077365859,0.768046537,32,2.079679106,0.32027458,11.37092942,0.13528834,117889.9683,0.507234313,3.677339588
14726,2.25,53.25,146951.8213,26.7,0.089461743,0.77112899,23,2.052779851,0.333756163,11.53845408,0.05703072,394887.8237,0.538343866,3.700355771
14727,2.75,53.25,89758.24767,25.64,0.080917605,0.79480898,31,2.346959464,0.333756163,11.53845408,0.057907532,603992.3338,0.588978572,3.701879389
14728,3.25,53.25,86469.38891,23.64,0.082091285,0.788030556,28,2.646518497,0.349157799,11.68139697,0.053219366,645881.479,0.578801255,3.675644119
14729,3.75,53.25,65907.33471,18.5,0.096769935,0.809124168,25,2.630079856,0.349157799,11.68139697,0.035756683,1057170.227,0.692893472,3.623248175
14730,4.25,53.25,553542.1974,23.14,0.087621019,0.790616182,29,2.366381458,0.364532691,11.77581308,0.0466893,1156390.801,0.597817939,3.683530684
14897,-12.25,52.75,404529.5746,28.85,0.060013708,0.699424545,341,0.71238006,0.153424831,12.82918773,0.238260116,262902.7804,0.35109729,3.82309255
14898,-11.75,52.75,419573.6612,28.42,0.128237236,0.603600623,161,0.756153621,0.16107528,12.76303447,0.145809245,129720.0671,0.381867533,3.850687393
14899,-11.25,52.75,1381974.319,30.43,0.097025278,0.600675157,129,0.783996149,0.16107528,12.76303447,0.192530686,78932.37561,0.379509068,3.864503996
14900,-10.75,52.75,558497.7109,29.38,0.117309061,0.608209854,114,0.855713761,0.17144306,12.68312619,0.233623346,31625.31634,0.360380068,3.82462202
14901,-10.25,52.75,516806.8852,31.75,0.099408027,0.635234725,92,0.995137538,0.17144306,12.68312619,0.208616718,414065.1391,0.456541545,3.815829972
14902,-9.75,52.75,555775.9707,38.14,0.089866973,0.656030534,54,1.477819527,0.178923579,12.64280406,0.282385235,318416.0652,0.515294814,3.77080008
14910,-5.75,52.75,183173.3988,24.41,0.179087219,0.730537298,58,1.557845028,0.217702631,12.23320898,0.230395926,61382.99642,0.393655353,3.741751086
14911,-5.25,52.75,125668.1279,22.38,0.197852298,0.739661516,90,1.076038231,0.217702631,12.23320898,0.245984987,48897.32286,0.394000265,3.742959286
14912,-4.75,52.75,173374.8856,23,0.10991969,0.763641634,34,1.297448547,0.224735426,12.18544651,0.263805294,30118.59838,0.427321361,3.68032663
14913,-4.25,52.75,209954.6786,29.51,0.08251509,0.786724129,7,1.742299826,0.224735426,12.18544651,0.2259349,2353.596409,0.521538066,3.697810671
14925,1.75,52.75,32898.35737,24.03,0.1951395,0.820205866,23,3.127434085,0.318123101,11.91648653,0.212088562,34855.859,0.490470093,3.688600971
14926,2.25,52.75,153257.2451,24.41,0.158007316,0.786737967,31,2.816685491,0.327626984,11.98894149,0.126278899,1671171.546,0.546415783,3.678220027
14927,2.75,52.75,32230.808,20.66,0.223179999,0.781401034,32,2.382206429,0.327626984,11.98894149,0.082577357,758458.2966,0.537746447,3.732136232
14928,3.25,52.75,329506.3594,26.74,0.093538997,0.773044295,30,2.463598467,0.344229157,12.06636036,0.040194064,866002.2652,0.529847559,3.695029921
14929,3.75,52.75,289423.3264,13.78,0.167702005,0.849340467,24,2.51240745,0.344229157,12.06636036,0.003432171,2290667.093,0.615134485,3.73247629
14930,4.25,52.75,279986.4176,17.87,0.118964788,0.840828764,22,3.159335355,0.360114488,12.10635169,0.009080631,4559363.266,0.57014645,3.720437618
15097,-12.25,52.25,174167.0688,29.91,0.107001909,0.761756785,712,0.659064491,0.153424831,12.82918773,0.252845422,90989.50459,0.396001752,3.765997645
15098,-11.75,52.25,355489.9849,32.37,0.107427777,0.645783894,319,0.690584303,0.16107528,12.76303447,0.185321762,414112.2483,0.336820653,3.842945175
